real.iter	 postA	 log.lik	 Prior_mean	 Prior_var	 sumHpriorA	 mbm_sig.sq	 mbm_anc.st	 vou_alpha	 vou_sig.sq	 vou_anc.st	 vou_theta1	 vou_theta2	 sp1_mean	 sp2_mean	 sp3_mean	 sp4_mean	 sp5_mean	 sp6_mean	 sp7_mean	 sp8_mean	 sp9_mean	 sp10_mean	 sp11_mean	 sp12_mean	 sp13_mean	 sp14_mean	 sp15_mean	 sp16_mean	 sp17_mean	 sp18_mean	 sp19_mean	 sp20_mean	 sp21_mean	 sp22_mean	 sp23_mean	 sp24_mean	 sp25_mean	 sp26_mean	 sp27_mean	 sp28_mean	 sp29_mean	 sp30_mean	 sp31_mean	 sp32_mean	 sp33_mean	 sp34_mean	 sp35_mean	 sp36_mean	 sp37_mean	 sp38_mean	 sp39_mean	 sp40_mean	 sp41_mean	 sp42_mean	 sp43_mean	 sp44_mean	 sp45_mean	 sp46_mean	 sp47_mean	 sp48_mean	 sp49_mean	 sp50_mean	 sp1_var	 sp2_var	 sp3_var	 sp4_var	 sp5_var	 sp6_var	 sp7_var	 sp8_var	 sp9_var	 sp10_var	 sp11_var	 sp12_var	 sp13_var	 sp14_var	 sp15_var	 sp16_var	 sp17_var	 sp18_var	 sp19_var	 sp20_var	 sp21_var	 sp22_var	 sp23_var	 sp24_var	 sp25_var	 sp26_var	 sp27_var	 sp28_var	 sp29_var	 sp30_var	 sp31_var	 sp32_var	 sp33_var	 sp34_var	 sp35_var	 sp36_var	 sp37_var	 sp38_var	 sp39_var	 sp40_var	 sp41_var	 sp42_var	 sp43_var	 sp44_var	 sp45_var	 sp46_var	 sp47_var	 sp48_var	 sp49_var	 sp50_var	 acc	 temperature	 
346000	 -1710.0667588838	 -1603.12040449678	 -28.8859717523973	 -54.9858394202341	 -23.0745432143885	 0.55525959783654	 350.709641914582	 0.339534308761358	 1.61092186192873	 0.13788453756467	 8.74287285702585	 2.88003136530496	 350.991055750939	 350.796664179352	 350.711167887251	 350.122856766909	 350.771223451513	 349.824980485669	 349.640414155082	 349.322505485306	 349.756554959801	 349.678797784895	 349.202514303501	 350.163785241043	 349.762160794741	 350.167665201722	 348.670529258981	 348.578401431652	 350.244884962248	 350.144225388839	 350.235947093536	 350.608056317853	 350.120898748399	 349.671339487539	 349.398450191778	 349.721032056028	 349.972876865338	 350.438286385802	 350.910394184043	 351.089897590247	 351.40948368047	 350.544422420251	 350.693337050848	 349.722496921688	 349.598022917892	 349.88684784813	 350.293936271887	 350.555077926095	 350.736836630879	 349.567526523837	 350.502382312243	 350.318924572774	 350.421248350518	 350.361541927037	 350.77931879424	 350.052226440914	 350.566659269836	 349.967344489053	 350.295167087811	 350.13399703296	 349.980979221734	 350.161829739536	 3.11710069898105	 3.13244964476357	 3.37420529136791	 2.70767767571404	 2.97579181909013	 2.14414363779672	 4.60252308634714	 2.92635393018052	 3.87242025413263	 3.80225720780475	 2.74822808814816	 0.333312354304741	 1.66846984190855	 0.556019122547113	 1.29022345844584	 1.32533757421256	 0.573308015606587	 2.9371687955545	 2.79324515523209	 3.08167674785029	 2.48946515680122	 1.10230155573179	 1.66286569991832	 1.66508717336395	 2.14189153388317	 1.26261499064871	 1.42503961172204	 1.17786231655317	 2.11012717415655	 1.19926239211671	 1.4717120429501	 2.18745884195183	 2.70630213928596	 1.71077132068571	 1.91885575233181	 0.0847378878717041	 1.90582796975191	 2.08058831815917	 1.71995654638282	 0.982654476485351	 1.18772069279388	 0.819562613742451	 1.06137071904302	 0.587450978926648	 0.928306671123919	 1.24108293935094	 0.82721150347684	 0.981447028698252	 0.548529508763315	 0.954798735615612	 0.618332369942197	 1	 
347000	 -1699.65107188328	 -1597.30905132041	 -36.2184510119991	 -43.4271844240707	 -22.6963851268006	 0.876475784848894	 349.881234978969	 0.19051658641547	 0.902527558850687	 1.24523984776161	 8.49726962525595	 0.671058509204343	 350.402004217778	 351.173260622731	 351.193615957498	 349.87353440761	 351.319088690233	 349.593205197798	 349.829340920629	 349.226742341698	 349.585925669984	 349.800094457535	 349.388004571715	 350.218437250062	 349.948350923208	 349.999908791243	 348.870818306309	 348.638978916456	 350.275678865515	 350.468771768331	 350.606688230694	 351.160329812598	 349.911305292072	 349.558459623871	 349.451411750328	 349.819643097921	 350.535155699794	 350.684167837848	 350.891365768218	 351.055097279028	 351.922781812927	 351.129903465051	 350.685036508942	 349.507385145849	 349.768444738051	 350.095574400751	 350.406557019426	 350.641530924812	 350.797013466103	 349.99248382767	 350.322523904242	 350.449278246474	 350.653215327939	 350.534426588822	 350.486228412226	 350.044468663881	 350.618457456048	 349.803373215726	 350.16205305031	 350.146710005881	 350.214499275082	 350.444830191338	 3.63953910665646	 4.41554569604724	 4.36613233139656	 3.31802393333425	 3.10657817763952	 2.81669262352667	 3.18008850620157	 4.01858954588736	 3.36073625487568	 3.99505280197967	 3.3644454578801	 0.173230658922094	 1.06816876706052	 0.347125534014864	 1.79861923390611	 2.00868047281806	 0.914434660628175	 2.67640321852167	 1.92923018078779	 2.32578978935439	 2.78233492684993	 1.32431856218731	 1.13152757659967	 1.00415251307628	 1.35019034689112	 1.09886709992159	 1.25898694665653	 1.64996829613205	 1.49019666345679	 1.78488695028267	 1.19972013721747	 1.99283307798676	 2.3630140636799	 1.6092678644488	 0.820879224441373	 0.220830519204261	 2.01959282419227	 1.38281630817232	 1.10909818859288	 0.686062405625115	 1.09559303397863	 0.987444548112606	 0.917779584370469	 0.877835141368063	 1.12035428221087	 1.2980909766102	 0.832864669772787	 1.01234691002092	 0.408292385120085	 1.88869226342113	 0.618311239193084	 1	 
348000	 -1697.68324965205	 -1590.84351306026	 -34.3582660898897	 -50.0736142702641	 -22.4078562316361	 0.668652543512818	 350.940122430955	 0.130812889430672	 0.975287265724563	 1.22848439188139	 4.44758425044806	 3.7326198921093	 350.500601818521	 351.086721484065	 350.914862734428	 349.958086809419	 351.276742761254	 349.519773150801	 350.455709866058	 349.876222818784	 349.52572463263	 349.853507582797	 349.362271266634	 350.14519422085	 349.850479571747	 349.947008113338	 348.996553211134	 348.95622437154	 350.027418827126	 350.877310910151	 350.607120012138	 350.476254420603	 350.288105096829	 349.678817918947	 349.558670453949	 349.824008265591	 350.103751874535	 351.052628368142	 350.574562716946	 351.262701487467	 352.0167583095	 351.120293392968	 350.683537836365	 349.394276386791	 349.692333151981	 349.671613909812	 350.564829715947	 350.642113989102	 350.694766812733	 350.500585199583	 350.374084527228	 350.424399725744	 350.573037906768	 350.462051396523	 350.566902196417	 349.870362586785	 350.453661653365	 349.622202014052	 350.024269845453	 350.106606370337	 350.158965719633	 350.421854883973	 3.10793269962964	 3.91985678783658	 3.71648232327754	 3.10983336171402	 3.50371603476541	 3.33257975581971	 3.67624498205344	 4.44377645647541	 3.54511164517332	 3.87780723146683	 3.56443259563495	 0.18925466129743	 1.22893842767771	 0.607321533683313	 1.57400364058742	 2.12972279123447	 0.460140068073822	 3.07929637798994	 1.88110787776221	 3.82592557310664	 3.80805312019041	 1.03797306483574	 1.31059121350588	 0.689682433527371	 1.97381894527942	 1.50377496520033	 1.38100877837004	 1.4156026037294	 2.22705270222051	 1.38664889465264	 0.23541277438581	 1.75644604874212	 1.97054437459134	 2.43173240476466	 0.896790598531789	 0.16407159818375	 2.18093489701025	 1.64881908498981	 0.749378536562127	 0.824444369337213	 1.09559303397863	 0.978154530463342	 1.00909391590411	 0.923856646549285	 1.03014144094484	 0.501825607256779	 0.592324017433968	 0.760438213681552	 0.364734670101985	 1.02531944569836	 0.618278735632184	 1	 
349000	 -1706.95783237801	 -1584.07979955105	 -44.7806400116573	 -55.8297241310375	 -22.2676686842647	 1.71359259476113	 349.517876494346	 0.769892717828043	 2.80024456780178	 0.33934316407143	 3.91789399773374	 1.73635864931131	 350.452343061001	 350.962708736431	 351.024808537738	 349.807470986662	 351.199265770168	 349.534394320619	 350.507095239984	 349.323487143115	 349.613609203853	 350.005149254351	 349.416023462273	 349.994976787619	 349.750927370253	 350.076675752302	 349.209749661979	 348.993175813231	 350.099549529316	 350.969464860475	 350.246349327327	 351.139484690997	 349.629523581261	 349.87202718738	 349.63477543549	 349.938153724649	 349.71290577088	 350.724699233238	 350.498732543516	 351.131608126135	 352.014189036909	 350.636160678772	 350.414815242979	 349.827623621027	 349.823577765061	 349.479015388009	 350.590880992604	 350.605178705915	 350.492728573719	 350.135681122695	 350.457114079632	 350.490667695023	 350.589341082283	 350.452762007045	 350.905816770775	 349.994619433506	 350.121377017211	 349.459971040247	 350.053563162542	 349.983194322218	 350.107053936187	 350.491999730651	 3.1829051142179	 4.22641237042359	 4.7952649807982	 3.08872855911077	 3.91503765989886	 3.74500803540336	 2.17786796406965	 4.13400915792108	 3.04734168189336	 3.60213429957723	 3.76735248728848	 0.361601976577536	 1.22893842767771	 0.80399170441037	 0.964601689031911	 2.65542870635867	 0.431510160368798	 2.01874109203699	 3.26981446728438	 3.38722345339931	 2.6753773449581	 1.22493289966649	 1.4404150800414	 1.34852628587274	 2.82028795722988	 1.37572318573751	 1.8090892032746	 1.4156026037294	 2.09144249334387	 1.7271161864855	 0.565121730136219	 1.52182532952908	 2.22415799596848	 2.67765655680919	 0.993016121467163	 0.112433474919222	 1.9755485628735	 1.77767490829764	 0.853915801962035	 0.408873941641373	 0.809947762215716	 0.575327033558978	 0.656263917614006	 0.948349277805782	 0.731822730660913	 0.919741936365355	 0.667252187880219	 0.760438213681552	 0.533899520632465	 1.40379347652402	 0.618329512893983	 1	 
350000	 -1707.57203654916	 -1590.8915292961	 -41.7037943175563	 -52.5033101753975	 -22.4734027601074	 1.09596403717955	 350.853730772022	 0.255594821530394	 2.01298370870399	 1.08102186185317	 4.50081490965644	 3.40519834350593	 350.630128403147	 351.248610003414	 351.077879826602	 349.880663471719	 350.723195450548	 349.642194260079	 350.697282690472	 349.933853203905	 349.669603358939	 349.889861318958	 349.885236212492	 350.111519385165	 349.774640436529	 350.058259811514	 349.278196229124	 349.297604994085	 350.154824004156	 351.077563426228	 350.454819506364	 350.193027613899	 348.83663720983	 349.760084526085	 349.301774906877	 349.95418616612	 350.061303462007	 350.874680045342	 350.790175562012	 351.17271224039	 352.040115198677	 350.704997221603	 350.389621204021	 349.709135597186	 349.69214257015	 349.866950045382	 350.545718560189	 350.72032522028	 350.689913791963	 349.67546603212	 350.503473709989	 350.212005937418	 350.426457822393	 350.48833883325	 350.893778267071	 349.992251852764	 350.164093070159	 349.677170069411	 350.093571253633	 349.888217998628	 349.962931687434	 350.744124456908	 3.432155477695	 4.09579868451418	 4.06601460475376	 3.37705566136901	 2.4503248020151	 3.91018657989368	 3.86238142094824	 3.96720664976172	 2.86190436280132	 3.29740131887577	 3.85077997844261	 0.242728006282015	 1.08893248809785	 1.48757111909364	 1.96894983871484	 1.45147157714795	 0.295973169478756	 2.08090913047629	 2.02233375218642	 3.03479657204803	 3.58506396997313	 1.55446163315185	 1.74991521251743	 0.967139427655113	 3.47149421353351	 1.57303788866083	 2.34437594473818	 2.08375168752126	 1.13027219077695	 2.10334101014779	 0.524382759630521	 1.46646393366802	 1.77988564764036	 1.96118145746318	 0.498869609013271	 0.0919683769662481	 2.50947344282769	 1.6651029264545	 0.820293293603103	 0.761928116174636	 0.893235593599153	 0.648633681499232	 0.668742615163485	 0.772011311148797	 1.57037110233173	 0.897007944392976	 0.600829721024587	 0.849556181861985	 0.379898179069238	 1.91556506961082	 0.618525714285714	 1	 
351000	 -1713.59442883862	 -1609.96434816259	 -34.3823557394211	 -46.9641589257728	 -22.2835660108388	 0.631553132522322	 349.627416749307	 0.17578979418613	 0.895068103310245	 1.49195515291725	 6.19764544445778	 0.43789030267327	 350.981704662876	 351.100878937993	 351.234691615525	 350.071924498218	 350.71604112278	 349.895317694556	 350.134129649626	 350.00130581771	 349.875227335181	 349.866261175028	 349.650766849025	 350.143956906435	 350.014602794704	 350.062459933124	 349.002824479791	 349.121206581268	 350.119938029244	 351.382532106819	 350.417613123209	 350.596276866754	 349.309436607549	 349.992398286143	 350.051102883577	 350.135973778944	 350.270273218383	 350.864621082095	 350.617896458513	 351.150757426091	 352.164355186866	 350.896617319869	 350.325335748591	 349.777479705393	 349.604534658353	 350.07464073887	 350.568959309051	 350.739671612835	 350.465558927868	 349.864052089001	 350.314496602587	 350.078527285515	 350.482079794677	 350.363277576639	 350.726804823741	 349.992563269895	 350.14598891026	 349.64678145596	 350.022658821688	 350.008556287027	 349.926388862803	 350.452710865981	 5.15286192201486	 4.17904382405714	 4.06477732557704	 3.76646724123199	 3.68953508910315	 3.13145469087347	 2.70380340940596	 3.35017076125193	 3.13583805176704	 3.12962888543095	 3.21545864204261	 0.618394190195651	 1.17617068418136	 1.90239984484126	 1.33391105682688	 2.12418005507621	 1.0338233488943	 3.55105187468558	 2.72594418134795	 4.1594767763686	 4.06634567449825	 1.42703127447455	 1.87092087771389	 1.71194922140615	 3.36771294520054	 2.0023380727085	 2.76248211241139	 2.726615447848	 2.33771460101419	 1.71852599590377	 1.07241561758817	 1.53842839553595	 1.30101249071361	 1.24890605269857	 0.729401221628059	 0.0983976179080987	 2.0444148363357	 1.64243732584295	 1.12067516485292	 0.822139854072105	 0.839561497161826	 0.929018234395814	 1.05368049348016	 0.437782692632391	 0.694178438803193	 0.874685476451166	 0.647384992220602	 0.862344173387953	 0.579461209139587	 1.71705254511167	 0.61854415954416	 1	 
352000	 -1686.24360681605	 -1591.62733633232	 -28.4291446391347	 -43.7532733720869	 -22.4338524725084	 0.724786505624976	 349.875461696157	 0.429883005213924	 1.1379822046453	 0.304268071839773	 6.49974567150734	 0.0313642254864698	 350.387419100307	 350.883867443795	 350.726790965608	 349.900041439201	 350.318436513811	 350.235492639731	 350.010335093274	 349.735232859534	 349.648029703756	 349.880738908256	 349.393062676124	 350.234225197147	 350.077723530858	 350.180297739672	 349.247398135774	 349.175244717531	 349.904268804994	 351.015873676015	 350.371706914713	 350.444775258461	 349.680818904412	 349.872879206515	 349.740488336471	 350.109390298278	 350.19072608126	 350.83966949794	 350.377262255655	 351.246529414736	 351.732188249019	 350.728372960901	 350.573627112866	 349.914063707507	 350.154042498414	 350.600960020393	 350.705251793609	 350.642373005763	 350.887713353284	 349.930784129246	 350.574429135403	 350.447726520329	 350.524649959319	 350.412362273729	 350.477364845759	 350.066476657286	 350.284398709508	 349.778456772469	 349.960952435378	 350.013128641739	 349.969166162751	 350.43378505465	 3.84460475129166	 4.21202590966712	 4.06477732557704	 3.02462649545122	 2.73195733105362	 3.4087532655195	 2.31884088088037	 3.00485715015645	 2.66439586970634	 3.00250044074127	 2.97199230655852	 0.16631805777092	 1.44991563179727	 2.01720182806564	 1.74941462504476	 2.1620878515167	 0.678710326145515	 1.79334350139773	 2.00690356685384	 3.60273882323044	 2.7405399747913	 1.3793537810508	 1.65194993714947	 1.41346295861607	 2.95358275946447	 2.27532322769892	 2.23855558384009	 2.8340338863033	 2.57169074594377	 1.39893914302228	 1.08528301416541	 1.70710413497019	 1.98179625814269	 1.26178595559202	 0.729401221628059	 0.0576438028197332	 1.8357401316369	 1.50199749078149	 1.08241532077555	 1.10216267119844	 0.839561497161826	 0.671774997779824	 1.08278836128936	 0.488862621642051	 1.75189025538757	 0.718637463648982	 0.870212678805256	 0.764812867879416	 0.300950830324685	 1.21958054561695	 0.618542613636364	 1	 
353000	 -1685.03404499128	 -1590.03242777076	 -24.8588656278624	 -48.1110975298541	 -22.0316540628099	 0.55427742866229	 350.150478982974	 0.540845808689483	 1.89166042625814	 1.57673286464506	 4.28633729049643	 0.470709174830242	 350.726604209025	 350.406793467369	 350.445735696597	 349.704001614789	 350.284825139834	 350.077885558997	 349.840755411133	 349.080886639466	 349.943684175522	 350.351741283387	 349.357326206906	 350.171846841903	 349.50707360136	 350.048420878005	 349.725174211205	 349.139074434142	 349.883035884777	 350.722615335226	 350.389983657078	 350.148165612268	 349.898440668974	 349.82868177041	 349.534900962074	 349.848627185499	 350.520320999835	 350.894093305155	 350.785682024986	 351.200982125943	 351.705779958746	 351.187056119723	 350.368155297956	 349.9723819951	 349.778358043365	 349.996869011089	 350.609555851439	 350.649397828426	 351.145754067572	 349.924102839901	 350.31929601288	 350.127403989451	 350.302669763542	 350.357431317531	 350.767327312054	 349.90695898471	 350.193264988849	 349.891301709227	 350.155293974571	 350.210785926582	 349.981161135745	 350.168980935735	 3.28646517936446	 4.47371522980676	 4.39424880427647	 3.26635204826833	 2.11095295302685	 3.00409297382674	 2.61186031078369	 4.2694580704001	 3.47784069168041	 3.56196298262274	 2.68983331081099	 0.265495148002819	 1.3795150562737	 2.50136075937979	 1.63198255676417	 1.82666998815995	 0.277692014737118	 3.29098187891287	 3.75975738208142	 3.56539927424371	 3.1149625372873	 1.15900666501528	 1.32430078411623	 1.23044465319499	 2.50925122319778	 1.55558814903869	 2.62488446233502	 2.13108430489809	 1.9105701789247	 1.47516552212965	 0.97780716776586	 1.63583552338218	 1.52448468700153	 1.51265080723416	 0.70769975554703	 0.0694088229628261	 2.59615647377403	 1.35298916414333	 1.04480903837982	 1.21096978997225	 1.13054340770741	 1.13409762450672	 0.858215877287769	 0.556670662188608	 0.589577103207626	 0.776917981477372	 0.749783472810824	 1.03077799548289	 0.339942180785764	 1.41173788102942	 0.618526912181303	 1	 
354000	 -1698.35914573111	 -1603.0287795914	 -21.7895831701756	 -51.1556084307959	 -22.3851745387371	 0.472995183171286	 349.82890847573	 0.145348547957838	 1.25592672015559	 1.12994733486993	 3.44797165906233	 4.5542703627854	 350.578768579244	 350.578401089497	 350.680007637778	 349.68131634359	 350.0425114988	 350.383950150356	 349.698454661881	 349.004715930174	 350.070416569346	 349.978714027306	 349.54429612786	 350.124096472779	 349.192792498663	 350.076582202377	 349.395368932895	 349.223393282896	 350.155878811825	 350.485729362978	 350.25369324669	 350.247802227705	 349.870154893194	 350.02034015262	 349.907570368819	 349.656663143467	 350.44356725064	 350.750485017825	 351.09229615606	 351.216239003228	 351.451716334165	 351.484783199495	 350.494381621401	 349.962827211277	 349.991094909822	 349.852013694164	 350.579967718096	 350.613464908579	 350.882350957527	 349.696208250793	 350.348531710888	 350.003710271733	 350.238971165843	 350.256143057891	 350.541351099384	 349.896947150712	 350.091009594631	 349.691729789729	 350.135557654952	 350.105323562194	 349.811609257023	 350.278367880326	 3.02992521305402	 4.47371522980676	 4.39424880427647	 1.91479241570476	 2.48255863819994	 2.29653367999954	 2.27485409309616	 3.33369012111164	 4.11733766793014	 3.74771861659424	 3.56100598446309	 0.212143575199536	 2.67250643385235	 2.56271462719745	 1.52299461766374	 1.42102198608514	 0.434250986158123	 3.25687003507545	 3.84187595527548	 3.60741832140996	 3.35656357644053	 1.39131205619669	 1.65281764654242	 1.52204867861039	 2.67451138141399	 1.62432362692604	 1.95947090588786	 1.90256737557742	 1.60707582573717	 1.29113823721946	 0.463657921907224	 1.63583552338218	 1.96956016000411	 2.45829053206761	 0.699583887819396	 0.0694088229628261	 2.64221015700642	 0.952256090608475	 1.40001819439628	 1.22069006608766	 1.12290111840891	 0.933450685473292	 0.921258446158108	 0.477220214769038	 1.11027059092397	 0.710274281238747	 0.638534250540153	 0.803401941244073	 0.418565854378429	 1.74961460807088	 0.618550847457627	 1	 
355000	 -1705.97084062885	 -1618.01999352274	 -13.8704037191126	 -52.0394868977602	 -22.0409564892386	 0.403368723761023	 350.233586291528	 0.386628137668595	 2.14262189750414	 0.910053943518317	 3.69816403418183	 1.91472729344815	 350.975500448792	 350.56261024616	 350.518829603488	 349.954349964012	 350.426746805363	 350.491173427012	 349.881638578402	 349.697108633858	 349.965394686363	 350.042322577348	 349.30764760307	 350.251542594363	 349.454115149971	 349.857869293698	 349.176692192186	 349.283946766983	 350.167163960948	 350.781233209571	 349.548050059824	 350.370525042663	 350.207826546647	 350.027163609541	 350.009073418877	 349.913114560702	 350.474020871518	 350.925394246771	 350.77540139319	 350.954620459811	 351.56783424246	 350.97615905493	 350.322456195439	 349.852350976059	 350.019462091605	 349.931851395553	 350.574804788386	 350.56596865788	 350.840521026838	 349.797164206724	 350.158440342153	 350.012650475151	 350.065407037104	 350.108322150637	 350.605231748971	 350.059845001358	 349.944790606161	 349.776539021364	 350.031939835489	 350.060845738279	 349.889131157082	 350.231110777029	 3.75846825305923	 3.93590914397812	 4.26528091396098	 1.62952414008538	 2.20740419446166	 2.5754685698894	 1.88885149773112	 3.21490921619433	 4.07024303652087	 4.14245539972516	 2.96570286103721	 0.390754206934653	 1.54980759371998	 2.45029779869443	 1.32201932311816	 0.925164823103729	 0.334348004890878	 3.40452986047375	 1.9138467973496	 3.17599679684547	 3.4827440552196	 2.07569910224905	 1.83741415613817	 1.31979223307932	 2.05088793511948	 1.68391182639318	 1.95340347588896	 1.38916592659779	 1.64286624616289	 1.67429559872731	 0.637299553959507	 2.10952480952675	 2.52021653302979	 1.56217771481475	 0.60749269819092	 0.110069782727447	 1.47686428495671	 2.16635640161172	 0.955326365425806	 0.800456766028181	 1.13298653101213	 1.37339894605391	 0.612231556129793	 0.955150907457092	 1.3732832326076	 0.966007096210963	 0.654785140060506	 0.704978401725133	 0.57965183618207	 2.34460292581694	 0.618470422535211	 1	 
356000	 -1686.64254888356	 -1599.70358857192	 -15.7430551826537	 -49.1300448826381	 -22.0658602463555	 0.45777198570151	 350.089596291925	 1.40308717847802	 2.59596293863545	 2.68965333931257	 2.38279189743903	 0.575705704840622	 350.271567321881	 350.747540816394	 350.555412408112	 349.914683775652	 350.267081684598	 349.997151155274	 350.355867072792	 349.632281511609	 349.744143398455	 349.969209212428	 349.587787984061	 350.111500983062	 349.379673043171	 349.964614823958	 349.057275595183	 349.012711812963	 349.970793077551	 350.863705292549	 349.844447372262	 350.175070090034	 350.138486841983	 349.813197018138	 349.854026368926	 349.898848540652	 350.649881266054	 350.969166969079	 350.73356265234	 351.07626695426	 351.429739472795	 350.850285279042	 350.283889343501	 349.797006479635	 349.621801003465	 349.972500848803	 350.74129226261	 350.499855013464	 350.719953413833	 349.87698099305	 350.483283061514	 350.326696182213	 350.323338764747	 350.367167768801	 350.411173584426	 350.076549809527	 349.812139243563	 349.855711919636	 350.046488816013	 350.078217224877	 350.04811890841	 350.789213709283	 4.53322442514966	 3.9603737482236	 4.08645796465209	 2.50307139030226	 3.33093953774638	 3.49771157837378	 2.60922422290741	 2.80126989903052	 3.25283521382744	 3.32811197578319	 2.52404031245802	 0.282110398735885	 1.34266909942789	 2.66951828510814	 1.48004637759978	 1.20026045577829	 0.393780879295525	 2.68411365798163	 2.48705062051811	 3.696718524823	 3.03128374951435	 1.9815876399513	 1.7856936899723	 1.1854673454885	 2.06998622450921	 1.70053422104729	 1.05594196602989	 1.61927581194057	 2.16840173540165	 1.54409327670732	 0.492082648545329	 1.42217726843969	 1.784306056436	 1.94039913965778	 1.00506280379077	 0.137248386171168	 1.72765219061447	 1.55610197799437	 0.721545673563828	 0.683400166742257	 1.25661896295426	 1.09851718272907	 0.916726123566697	 0.57064891618342	 1.49897537850563	 0.630221074459502	 0.722766153118086	 1.03840621665922	 0.310082942283148	 1.88147850588251	 0.618446629213483	 1	 
357000	 -1689.83087961372	 -1600.06317470974	 -17.6324413777999	 -49.1458950168075	 -22.9893685093661	 0.237817160642322	 350.191789042541	 0.00597202894277871	 1.34260753759235	 2.21820376874097	 3.6508242365432	 5.08668687192804	 350.332649273573	 350.702015256332	 350.485105415518	 350.014698567004	 350.507856183419	 349.921699566491	 350.128626799608	 349.565498958595	 350.13938378699	 350.15450931879	 349.606460167403	 350.072695101449	 349.901310133079	 349.993531373467	 349.016998505815	 349.196878470918	 349.844088621119	 350.833833154765	 349.93538676181	 350.171017353826	 349.953944957271	 349.911852482959	 349.800403021045	 349.81664967444	 350.664202914485	 351.027414903565	 350.974869466829	 351.001649483159	 351.533891489845	 351.171834292683	 350.369038928397	 349.866143409279	 350.132399466474	 350.101307432689	 350.634376416515	 350.481112801122	 350.404400280413	 349.705871073477	 350.469625046961	 350.461209377058	 350.128714409296	 350.030888716631	 350.517040755829	 350.212451127185	 349.938062795431	 349.852648163258	 349.970570173315	 350.029071889531	 350.053927002243	 350.734762606174	 4.88499416027642	 4.27144433348432	 4.19518277901577	 2.34542078438116	 3.09227441743816	 2.65552175035278	 2.9580540074782	 3.24515273612782	 3.18338110290606	 3.33363097896149	 2.0215902942773	 0.207055158713509	 1.54739870008705	 2.41658097540798	 1.39411218973669	 1.29054752763082	 0.402577858948463	 2.46884659691548	 2.78651484944904	 3.47563029666273	 2.61615070352178	 1.59159630639428	 1.95168558073514	 1.34735561720169	 2.09403330933953	 0.935955191812782	 1.94001760018684	 1.37279897090903	 2.10182748235615	 1.61292697980913	 0.567386911708118	 1.96120032358739	 2.15808122869835	 2.28945461376197	 1.12248143352752	 0.200037415591902	 1.72805846571148	 1.49573876619313	 0.666144360244269	 0.349996131458998	 1.06846910219606	 1.11131210608092	 0.781063776789295	 0.777634293975234	 1.05998703886627	 0.762001298026645	 0.859486787868211	 0.754581705274759	 0.318223271629568	 1.33209002972343	 0.618428571428571	 1	 
358000	 -1677.69820616694	 -1590.79683022232	 -17.476022435484	 -47.4007619023934	 -22.0245916067367	 0.426305445747717	 349.891685097027	 0.793817085679621	 2.45094180257291	 2.1460464380079	 3.12912454068553	 0.298959857886434	 350.470546585191	 350.671293609439	 350.495993404465	 350.100859350154	 350.105290428296	 350.18937762076	 349.795257686207	 349.597807240119	 349.677955146953	 350.077837239971	 349.446554081771	 350.056470062227	 349.500456030702	 349.908678846055	 349.226782514121	 349.170992383416	 349.942432833036	 350.814040572902	 350.311471285353	 350.755131492709	 350.059359255906	 349.530235861852	 349.512463413049	 349.71417586901	 350.492551198726	 351.136778438169	 350.846695006951	 351.024447851968	 351.43037714165	 351.274620196511	 350.21768606112	 349.818945654442	 349.980153378479	 350.204238481082	 350.721099211718	 350.543200536291	 350.516880691002	 349.991837939583	 350.354358242146	 350.372008219671	 350.248188354717	 350.172985822292	 350.638537581296	 349.94599452237	 350.236215729177	 349.880255403125	 350.073429028529	 350.190158913991	 349.95952808252	 350.43024248023	 3.54782488314916	 3.98897852534118	 4.28220743587704	 2.67550925928458	 1.91042146366425	 2.82154772521199	 2.46118490358783	 3.24515273612782	 2.60900591325786	 3.24746638044546	 2.57128272409933	 0.264335964007288	 1.53152205794399	 2.44045272348389	 1.68974728709984	 0.970648589186099	 0.390435227345699	 2.48467687496483	 2.62973016285402	 3.4534594129787	 3.62407581099566	 1.90714564750936	 1.82586719233974	 1.36847260294459	 1.44092915035694	 1.32948929431436	 1.55912781944282	 1.60130468815473	 1.86456050208839	 1.44131679224504	 0.474237101036211	 1.3967787328111	 1.6278536925614	 1.42719007817946	 0.771700846496365	 0.128891424794369	 2.15875404934435	 1.57920755394618	 0.965211446914751	 0.904245174826493	 0.843608748340555	 0.514143940602603	 0.845093993189151	 0.979583249392806	 1.15863052117392	 0.61070154023548	 1.04495991445331	 0.94239685111533	 0.316524991249816	 1.37736596145221	 0.618413407821229	 1	 
